-0.6	0.000453999
-0.597035	0.000453999
-0.59407	0.000453999
-0.591106	0.000453999
-0.588141	0.000453999
-0.585176	0.000453999
-0.582211	0.000453999
-0.579246	0.000453999
-0.576281	0.000453999
-0.573317	0.000453999
-0.570352	0.000453999
-0.567387	0.000453999
-0.564422	0.000453999
-0.561457	0.000453999
-0.558492	0.000453999
-0.555528	0.000453999
-0.552563	0.000453999
-0.549598	0.000453999
-0.546633	0.000453999
-0.543668	0.000453999
-0.540704	0.000453999
-0.537739	0.000453999
-0.534774	0.000453999
-0.531809	0.000453999
-0.528844	0.000453999
-0.525879	0.000453999
-0.522915	0.000453999
-0.51995	0.000453999
-0.516985	0.000453999
-0.51402	0.000453999
-0.511055	0.000453999
-0.50809	0.000453999
-0.505126	0.000453999
-0.502161	0.000453999
-0.499196	0.000453999
-0.496231	0.000453999
-0.493266	0.000453999
-0.490302	0.000453999
-0.487337	0.000453999
-0.484372	0.000453999
-0.481407	0.000453999
-0.478442	0.000453999
-0.475477	0.000453999
-0.472513	0.000453999
-0.469548	0.000453999
-0.466583	0.000453999
-0.463618	0.000453999
-0.460653	0.000453999
-0.457688	0.000453999
-0.454724	0.000453999
-0.451759	0.000453999
-0.448794	0.000453999
-0.445829	0.000453999
-0.442864	0.000453999
-0.439899	0.000453999
-0.436935	0.000453999
-0.43397	0.000453999
-0.431005	0.000453999
-0.42804	0.000453999
-0.425075	0.000453999
-0.422111	0.000453999
-0.419146	0.000453999
-0.416181	0.000453999
-0.413216	0.000453999
-0.410251	0.000453999
-0.407286	0.000453999
-0.404322	0.000453999
-0.401357	0.000453999
-0.398392	0.000453999
-0.395427	0.000453999
-0.392462	0.000453999
-0.389497	0.000453999
-0.386533	0.000453999
-0.383568	0.000453999
-0.380603	0.000453999
-0.377638	0.000453999
-0.374673	0.000453999
-0.371709	0.000453999
-0.368744	0.000453999
-0.365779	0.000453999
-0.362814	0.000453999
-0.359849	0.000453999
-0.356884	0.000453999
-0.35392	0.000453999
-0.350955	0.000453999
-0.34799	0.000453999
-0.345025	0.000453999
-0.34206	0.000453999
-0.339095	0.000453999
-0.336131	0.000453999
-0.333166	0.000453999
-0.330201	0.000453999
-0.327236	0.000453999
-0.324271	0.000453999
-0.321307	0.000453999
-0.318342	0.000453999
-0.315377	0.000453999
-0.312412	0.000453999
-0.309447	0.000453999
-0.306482	0.000453999
-0.303518	0.000453999
-0.300553	0.000453999
-0.297588	0.000453999
-0.294623	0.000453999
-0.291658	0.000453999
-0.288693	0.000453999
-0.285729	0.000453999
-0.282764	0.000453999
-0.279799	0.000453999
-0.276834	0.000453999
-0.273869	0.000453999
-0.270905	0.000453999
-0.26794	0.000453999
-0.264975	0.000453999
-0.26201	0.000453999
-0.259045	0.000453999
-0.25608	0.000453999
-0.253116	0.000453999
-0.250151	0.000453999
-0.247186	0.000453999
-0.244221	0.000453999
-0.241256	0.000453999
-0.238291	0.000453999
-0.235327	0.000453999
-0.232362	0.000453999
-0.229397	0.000453999
-0.226432	0.000453999
-0.223467	0.000453999
-0.220503	0.000453999
-0.217538	0.000453999
-0.214573	0.000453999
-0.211608	0.000453999
-0.208643	0.000453999
-0.205678	0.000453999
-0.202714	0.000453999
-0.199749	0.000453999
-0.196784	0.000453999
-0.193819	0.000453999
-0.190854	0.000453999
-0.187889	0.000453999
-0.184925	0.000453999
-0.18196	0.000453999
-0.178995	0.000453999
-0.17603	0.000453999
-0.173065	0.000453999
-0.170101	0.000453999
-0.167136	0.000453999
-0.164171	0.000453999
-0.161206	0.000453999
-0.158241	0.000453999
-0.155276	0.000453999
-0.152312	0.000453999
-0.149347	0.000453999
-0.146382	0.000453999
-0.143417	0.000453999
-0.140452	0.000453999
-0.137487	0.000453999
-0.134523	0.000453999
-0.131558	0.000453999
-0.128593	0.000453999
-0.125628	0.000453999
-0.122663	0.000453999
-0.119698	0.000453999
-0.116734	0.000453999
-0.113769	0.000453999
-0.110804	0.000453999
-0.107839	0.000453999
-0.104874	0.000453999
-0.10191	0.000453999
-0.0989447	0.000453999
-0.0959799	0.000453999
-0.0930151	0.000453999
-0.0900503	0.000453999
-0.0870854	0.000453999
-0.0841206	0.000453999
-0.0811558	0.000453999
-0.078191	0.000453999
-0.0752261	0.000453999
-0.0722613	0.000453999
-0.0692965	0.000453999
-0.0663317	0.000453999
-0.0633668	0.000453999
-0.060402	0.000453999
-0.0574372	0.000453999
-0.0544724	0.000453999
-0.0515075	0.000453999
-0.0485427	0.000453999
-0.0455779	0.000453999
-0.0426131	0.000453999
-0.0396482	0.000453999
-0.0366834	0.000453999
-0.0337186	0.000453999
-0.0307538	0.000453999
-0.0277889	0.000453999
-0.0248241	0.000453999
-0.0218593	0.000453999
-0.0188945	0.000453999
-0.0159296	0.000453999
-0.0129648	0.000453999
-0.01	0.000453999
